#### Simulations (1)
# S #1
0.0,9900.0
0.5627042920350727,9900.0
0.5627042920350727,9899.0
0.7990181863579039,9899.0
0.7990181863579039,9898.0
0.8980569700428388,9898.0
0.8980569700428388,9897.0
1.206110194619833,9897.0
1.206110194619833,9896.0
1.236822462875876,9896.0
1.240093598955574,9895.0
1.240093598955574,9894.0
1.3184231336406322,9894.0
1.3184231336406322,9893.0
1.4406198880256798,9893.0
1.4406198880256798,9892.0
1.4658428596308424,9892.0
1.4658428596308424,9891.0
1.6130295719952525,9891.0
1.6307435635469625,9890.0
1.6307435635469625,9889.0
1.6705917095682663,9889.0
1.6705917095682663,9888.0
1.6961497886506596,9888.0
1.6961497886506596,9887.0
1.813188409459977,9887.0
1.8278992479411766,9886.0
1.8278992479411766,9885.0
1.8889012627187605,9885.0
1.9079778459010466,9884.0
1.9079778459010466,9883.0
2.008675364775227,9883.0
2.0158710573724274,9882.0
2.0158710573724274,9881.0
2.046517330475367,9881.0
2.046517330475367,9880.0
2.140733691140994,9880.0
2.140733691140994,9879.0
2.183987850506744,9879.0
2.183987850506744,9878.0
2.2090163561368232,9878.0
2.2090163561368232,9877.0
2.2944359392352625,9877.0
2.317599279772643,9876.0
2.317599279772643,9875.0
2.365318980759712,9875.0
2.3856725686057687,9874.0
2.3856725686057687,9873.0
2.4297089399725653,9873.0
2.4297089399725653,9872.0
2.5935280085795585,9872.0
2.5935280085795585,9871.0
2.6303368275418517,9871.0
2.646924632641128,9870.0
2.646924632641128,9869.0
2.779039048553056,9869.0
2.7955442288110337,9868.0
2.803333978262831,9867.0
2.824197531759462,9866.0
2.824197531759462,9865.0
2.854456314615527,9865.0
2.854456314615527,9864.0
3.0035772808081984,9864.0
3.0257268775817354,9863.0
3.025996513411815,9862.0
3.025996513411815,9861.0
3.123513794590202,9861.0
3.123513794590202,9860.0
3.1724567650686013,9860.0
3.1724567650686013,9859.0
3.225080096403533,9859.0
3.225080096403533,9858.0
3.2576532723829073,9858.0
3.259473955917121,9857.0
3.2783665830274327,9856.0
3.2920537270044887,9855.0
3.2920537270044887,9854.0
3.3220312285990783,9854.0
3.3220312285990783,9853.0
3.411817988846717,9853.0
3.411817988846717,9852.0
3.4510586505799488,9852.0
3.4510586505799488,9851.0
3.4765984108193915,9851.0
3.4790496748747426,9850.0
3.4790496748747426,9849.0
3.5425386824200684,9849.0
3.5470327044592698,9848.0
3.5470327044592698,9847.0
3.578209944141835,9847.0
3.578209944141835,9846.0
3.6238518939492708,9846.0
3.6347802397120255,9845.0
3.644110308985385,9844.0
3.6492250572247946,9843.0
3.6494794844275433,9842.0
3.6494794844275433,9841.0
3.74487693798391,9841.0
3.74691525655879,9840.0
3.74691525655879,9839.0
3.8039945169360685,9839.0
3.8039945169360685,9838.0
3.9401165285517834,9838.0
3.9401165285517834,9837.0
3.9748227143773645,9837.0
3.9748227143773645,9836.0
4.016416546673736,9836.0
4.0177902944912125,9835.0
4.04009014373439,9834.0
4.0630509501291785,9833.0
4.081485140233057,9832.0
4.081485140233057,9831.0
4.127320335199635,9831.0
4.127320335199635,9830.0
4.171112819192138,9830.0
4.171112819192138,9829.0
4.215744873028218,9829.0
4.231865672303032,9828.0
4.231865672303032,9827.0
4.322676487057702,9827.0
4.322676487057702,9826.0
4.370955078000608,9826.0
4.370955078000608,9825.0
4.402123374959383,9825.0
4.402123374959383,9824.0
4.442525706499692,9824.0
4.458069067700661,9823.0
4.458069067700661,9822.0
4.539206132458849,9822.0
4.539206132458849,9821.0
4.565245648539071,9821.0
4.572863696453401,9820.0
4.572863696453401,9819.0
4.617151335580204,9819.0
4.619465227684543,9818.0
4.634394035321129,9817.0
4.634394035321129,9816.0
4.668981771089072,9816.0
4.668981771089072,9815.0
4.733529014038479,9815.0
4.733529014038479,9814.0
4.770805898683596,9814.0
4.7917758182423595,9813.0
4.802761862761181,9812.0
4.818506882793187,9811.0
4.833158597181903,9810.0
4.833288571771737,9809.0
4.833288571771737,9808.0
4.88653922206415,9808.0
4.88653922206415,9807.0
4.972828314431268,9807.0
4.976567413509906,9806.0
4.997882698365685,9805.0
4.998848079702961,9804.0
5.02299537120915,9803.0
5.034705122048865,9802.0
5.043610816413937,9801.0
5.053490010867727,9800.0
5.064509616060305,9799.0
5.069928593333988,9798.0
5.078142206629567,9797.0
5.099407750013198,9796.0
5.099407750013198,9795.0
5.163362090079747,9795.0
5.170933010858386,9794.0
5.170933010858386,9793.0
5.201261783608205,9793.0
5.207790806101053,9792.0
5.207790806101053,9791.0
5.270907955428534,9791.0
5.270907955428534,9790.0
5.298982761080239,9790.0
5.315473056519561,9789.0
5.315473056519561,9788.0
5.421465258252775,9788.0
5.438626339158337,9787.0
5.444193909757539,9786.0
5.444193909757539,9785.0
5.490146043712937,9785.0
5.490146043712937,9784.0
5.56967611744821,9784.0
5.58508558713982,9783.0
5.58508558713982,9782.0
5.65902347918392,9782.0
5.65902347918392,9781.0
5.751679506577574,9781.0
5.751679506577574,9780.0
5.7806716966058,9780.0
5.7806716966058,9779.0
5.878461144247664,9779.0
5.883563525303516,9778.0
5.883563525303516,9777.0
5.911266593188891,9777.0
5.932763235700931,9776.0
5.932763235700931,9775.0
6.018045201080676,9775.0
6.041728934132489,9774.0
6.053805143524935,9773.0
6.061722568220678,9772.0
6.069549846950696,9771.0
6.071868163069735,9770.0
6.071868163069735,9769.0
6.1384645246883,9769.0
6.149875794605651,9768.0
6.153387598410139,9767.0
6.160163185559726,9766.0
6.160163185559726,9765.0
6.1983949936982805,9765.0
6.1983949936982805,9764.0
6.225318462526054,9764.0
